product_id,views,purchases,conversion_rate(%),revenue
2900712,3448,65,1.89,5854.82
11900069,4785,68,1.42,5847.23
17300809,10249,189,1.84,5846.7
14700087,1910,15,0.79,5844.83
8500305,1259,11,0.87,5842.71
3900776,2981,68,2.28,5839.77
28716666,24347,65,0.27,5839.6
19300039,9686,193,1.99,5838.78
26404599,1268,22,1.74,5838.58
1802125,3298,33,1.0,5835.72
12707681,1278,47,3.68,5831.29
26203032,1240,5,0.4,5827.05
3300318,3982,51,1.28,5826.56
1801819,2066,15,0.73,5816.55
12300078,5304,60,1.13,5804.57
7900927,2219,20,0.9,5791.26
2800424,3647,25,0.69,5791.0
1307273,808,5,0.62,5790.35
15100012,2012,5,0.25,5790.35
2100029,2015,9,0.45,5789.34
2702541,2192,7,0.32,5787.81
9300079,1192,15,1.26,5787.75
1307271,1608,18,1.12,5787.0
26404570,1390,8,0.58,5786.72
1801957,669,3,0.45,5783.16
3701268,5798,87,1.5,5778.74
3100491,6939,164,2.36,5776.52
100019271,840,19,2.26,5776.0
17300765,4829,99,2.05,5775.85
5300712,2407,47,1.95,5775.01
1307544,2174,18,0.83,5772.59
31000855,1123,14,1.25,5765.4
8500287,1292,8,0.62,5765.36
12600045,2630,37,1.41,5764.65
2601802,1855,14,0.75,5762.06
1306732,3187,16,0.5,5761.76
26500149,2081,19,0.91,5761.37
1004404,7935,32,0.4,5760.26
11700434,1207,3,0.25,5758.44
6201019,9543,158,1.66,5757.82
12705234,4657,108,2.32,5754.24
3700627,2570,16,0.62,5751.32
3900686,2364,49,2.07,5749.69
5300245,8262,215,2.6,5740.89
13300428,1681,33,1.96,5734.05
17200228,1275,12,0.94,5730.95
12705536,4948,149,3.01,5730.44
12710853,2095,50,2.39,5727.5
12714715,4292,109,2.54,5725.38
1307489,1129,8,0.71,5722.64
26500122,3010,56,1.86,5722.64
2800591,1394,29,2.08,5719.7
6701099,1083,23,2.12,5717.69
1307439,2256,16,0.71,5715.18
54900004,16678,74,0.44,5714.28
1307346,3068,11,0.36,5714.17
1307536,2722,6,0.22,5714.02
100010562,1134,6,0.53,5713.13
16400014,5331,66,1.24,5712.79
26400224,2159,22,1.02,5708.34
6400294,1945,12,0.62,5707.41
26400282,1942,21,1.08,5702.76
26400625,1357,18,1.33,5698.98
1201367,2263,37,1.63,5696.07
17200218,2981,10,0.34,5688.4
1307202,2736,10,0.37,5688.4
3701025,5507,46,0.84,5682.27
17200726,2484,7,0.28,5681.62
2800617,1485,17,1.14,5680.49
2601423,4351,41,0.94,5679.66
1500478,158,3,1.9,5676.6
12100456,3132,21,0.67,5665.77
12100564,778,10,1.29,5663.0
9400059,567,8,1.41,5662.96
2702151,931,4,0.43,5662.84
3601232,1835,4,0.22,5662.84
1306591,1562,11,0.7,5662.69
12600009,2030,20,0.99,5662.4
1003752,2360,22,0.93,5662.36
100007646,488,8,1.64,5660.72
16500021,6648,85,1.28,5658.61
3700895,1996,27,1.35,5656.64
12500527,8075,122,1.51,5652.26
30000070,3943,72,1.83,5652.14
17900061,652,11,1.69,5650.18
12700948,1534,45,2.93,5648.14
4700497,2338,32,1.37,5637.51
100014276,640,10,1.56,5637.2
100004572,944,6,0.64,5636.9
1005271,2277,6,0.26,5635.68
2900516,6791,95,1.4,5633.03
26201254,3405,45,1.32,5617.8
1480137,2083,7,0.34,5617.61
2900011,3182,45,1.41,5614.33
2500263,2798,17,0.61,5613.83
1004461,10313,22,0.21,5600.35
26404450,2990,33,1.1,5597.79
100013991,1875,25,1.33,5597.51
1306653,5330,14,0.26,5595.88
26403320,1764,17,0.96,5592.49
26401572,2789,43,1.54,5589.57
2600284,3700,23,0.62,5587.13
1004932,6433,13,0.2,5582.29
3601421,1053,14,1.33,5573.3
14700205,2623,15,0.57,5572.05
1004129,7359,39,0.53,5571.9
14700136,2970,13,0.44,5571.54
6700922,187,6,3.21,5571.08
1801834,1321,14,1.06,5568.99
1600596,3760,43,1.14,5565.9
100018487,997,9,0.9,5564.9
2601978,2953,32,1.08,5561.49
1306583,397,6,1.51,5559.84
2701426,1364,8,0.59,5559.76
6700794,223,6,2.69,5558.28
100015000,1827,18,0.99,5554.98
2800449,3464,23,0.66,5553.64
2701958,509,14,2.75,5549.13
12702935,1245,60,4.82,5544.6
2502142,167,3,1.8,5544.48
12705690,3544,111,3.13,5544.34
2800503,1492,16,1.07,5544.04
15200295,2997,90,3.0,5542.51
100014920,735,12,1.63,5541.48
2701730,1919,5,0.26,5536.0
12709470,3725,128,3.44,5534.47
26500483,637,9,1.41,5527.08
2702453,1245,6,0.48,5526.0
2800659,3375,27,0.8,5518.12
3300317,5728,110,1.92,5517.68
6701206,774,20,2.58,5516.76
100019259,1193,22,1.84,5515.62
5200144,2308,34,1.47,5511.15
1004917,2745,6,0.22,5506.98
1802007,1683,8,0.48,5506.16
8800753,5891,72,1.22,5505.05
26404594,1103,13,1.18,5497.96
8500255,1025,11,1.07,5495.68
1307331,1556,12,0.77,5495.16
3700778,4710,31,0.66,5494.96
4200034,625,5,0.8,5494.28
15100237,1102,9,0.82,5491.44
4600442,1217,9,0.74,5490.54
10700812,3997,165,4.13,5490.28
26500129,1698,26,1.53,5487.82
1801548,1632,5,0.31,5482.2
26402937,839,5,0.6,5478.58
13100734,5672,31,0.55,5476.74
26300620,4197,23,0.55,5476.3
27000042,2812,25,0.89,5474.05
1480133,3189,7,0.22,5471.4
26404408,2185,42,1.92,5470.5
2502051,5395,100,1.85,5469.2
3200523,3655,76,2.08,5469.06
1801562,1858,8,0.43,5467.74
14701456,984,9,0.91,5464.52
3701001,2017,12,0.59,5464.42
5300510,7366,85,1.15,5463.2
100004024,1150,10,0.87,5462.2
2800614,3762,26,0.69,5460.38
4300064,2972,21,0.71,5458.08
2601906,1734,13,0.75,5454.6
18200001,2125,18,0.85,5444.67
8500525,322,3,0.93,5444.16
3701432,3821,72,1.88,5442.4
2600503,2445,43,1.76,5440.6
26205361,2769,21,0.76,5437.95
26402792,1628,21,1.29,5437.95
8500086,1058,10,0.95,5437.56
4600658,2132,14,0.66,5436.1
26200061,2364,35,1.48,5432.7
1005202,2902,26,0.9,5430.62
26300332,1697,15,0.88,5427.3
12300394,5300,116,2.19,5426.91
5100601,11441,162,1.42,5424.96
38900019,20175,54,0.27,5421.06
1004405,7041,29,0.41,5409.84
1801503,8941,25,0.28,5409.44
12300618,2754,37,1.34,5408.37
17200530,3340,12,0.36,5405.52
21407414,849,30,3.53,5405.4
1480395,915,7,0.77,5405.33
1306831,1102,8,0.73,5405.32
3700801,3460,32,0.92,5404.1
15100010,1864,7,0.38,5403.72
26200154,1276,33,2.59,5402.43
1307564,2506,12,0.48,5402.16
17200993,3169,14,0.44,5401.9
1307435,1706,12,0.7,5400.15
1307291,1085,3,0.28,5399.34
14300357,79,3,3.8,5399.28
14300194,130,3,2.31,5399.28
8500467,1871,14,0.75,5394.28
26500128,2722,27,0.99,5393.25
11500654,1054,12,1.14,5392.29
19100225,918,13,1.42,5391.36
1801844,1347,8,0.59,5390.61
3601497,3437,14,0.41,5384.58
12708937,4895,74,1.51,5381.28
2501816,5969,124,2.08,5379.55
3601629,2950,42,1.42,5379.0
13100022,3316,16,0.48,5378.54
1307594,3112,7,0.22,5377.65
20100043,5916,101,1.71,5376.97
22000304,2375,19,0.8,5374.91
13200944,3588,19,0.53,5374.91
3000097,3587,58,1.62,5373.12
21408800,1550,14,0.9,5373.06
3601028,2063,19,0.92,5372.46
26800027,656,3,0.46,5368.67
26401590,1972,22,1.12,5368.44
12709557,4179,134,3.21,5364.02
27700710,4206,51,1.21,5362.01
38900030,6285,43,0.68,5361.05
2800688,1237,19,1.54,5356.08
1307445,1643,13,0.79,5353.79
5000751,653,26,3.98,5352.51
19400031,1101,8,0.73,5352.44
3701366,3861,21,0.54,5351.43
1201295,648,9,1.39,5351.41
2800590,916,16,1.75,5349.92
1005267,4814,16,0.33,5349.92
2501907,2365,60,2.54,5349.92
26205866,792,9,1.14,5346.9
6400314,2182,30,1.37,5341.09
2501104,2342,15,0.64,5340.69
5100897,1324,9,0.68,5339.12
26203737,2670,36,1.35,5337.72
4803981,5745,137,2.38,5334.91
4600386,3782,12,0.32,5332.14
12719314,4698,153,3.26,5331.87
2900852,7092,89,1.25,5330.43
26400178,2421,34,1.4,5329.84
17200720,3832,10,0.26,5329.1
3500292,4959,23,0.46,5327.72
2200992,437,3,0.69,5326.71
5100896,950,9,0.95,5326.02
9300077,1519,11,0.72,5323.73
100006602,811,11,1.36,5323.12
26400832,3354,24,0.72,5319.12
42300036,7528,34,0.45,5317.08
4700600,2975,36,1.21,5313.94
2200764,1303,11,0.84,5313.01
26403195,2440,17,0.7,5307.91
26400378,2050,32,1.56,5304.64
26300779,3562,32,0.9,5300.52
1802016,2436,10,0.41,5297.15
4501343,715,8,1.12,5294.67
14701815,2775,9,0.32,5293.53
5000084,2927,28,0.96,5288.45
14300323,316,4,1.27,5285.49
12718591,2714,120,4.42,5282.4
14700311,2466,18,0.73,5281.92
1307482,1288,5,0.39,5278.64
3801147,1177,10,0.85,5275.05
17200142,2515,10,0.4,5273.75
2601734,2917,31,1.06,5267.77
12706780,3554,127,3.57,5262.88
26400368,1703,27,1.59,5261.22
18900170,189,5,2.65,5260.35
26400966,1601,24,1.5,5257.2
12718429,4361,109,2.5,5255.73
3300473,3217,45,1.4,5253.51
2702395,611,14,2.29,5251.51
41200008,2784,17,0.61,5251.13
13200275,3340,10,0.3,5251.1
19300096,4421,136,3.08,5248.24
2701832,1349,8,0.59,5248.0
3601365,3374,56,1.66,5244.31
4100230,1562,11,0.7,5243.77
45300061,1335,30,2.25,5243.4
22700423,2553,22,0.86,5238.2
17300760,3973,102,2.57,5234.44
1801770,2963,39,1.32,5234.12
26500316,2567,34,1.32,5233.62
5500048,2913,44,1.51,5232.57
13105150,6295,23,0.37,5232.1
17200719,4780,17,0.36,5226.65
4100245,772,11,1.42,5225.6
13400099,762,29,3.81,5225.22
26400585,2834,21,0.74,5221.86
7001177,565,12,2.12,5220.24
4700590,2640,37,1.4,5220.17
15100400,959,3,0.31,5217.9
1306492,1848,13,0.7,5216.9
9600073,1285,7,0.54,5215.13
100004443,3384,146,4.31,5213.92
15100366,2153,7,0.33,5212.76
1600448,933,21,2.25,5210.29
17800166,2493,31,1.24,5208.99
15100048,901,3,0.33,5204.31
2300222,1392,16,1.15,5198.7
5300914,4510,97,2.15,5195.7
8500109,1133,7,0.62,5192.99
26402834,953,12,1.26,5189.28
1480713,2630,6,0.23,5189.16
1480745,1566,9,0.57,5189.13
1307358,497,3,0.6,5187.06
2602123,2163,18,0.83,5186.14
42300019,3334,36,1.08,5180.04
25800007,4836,106,2.19,5179.44
12702804,4201,119,2.83,5178.58
14100052,3337,44,1.32,5176.72
8500460,1173,12,1.02,5176.05
2602007,2755,8,0.29,5175.99
12707674,3545,106,2.99,5174.81
4803585,5849,45,0.77,5174.01
4600450,1492,15,1.01,5172.88
15200774,3322,58,1.75,5172.86
6701229,1510,19,1.26,5161.19
1307191,616,4,0.65,5158.32
17300783,3890,54,1.39,5156.02
15100285,2488,8,0.32,5154.32
16800584,7759,52,0.67,5153.2
12715349,3264,115,3.52,5150.85
100011683,3543,2,0.06,5148.14
21408160,1020,2,0.2,5148.14
1480527,754,2,0.27,5148.08
1307275,519,2,0.39,5148.08
3701452,744,7,0.94,5147.88
100024234,495,2,0.4,5147.62
1306462,747,5,0.67,5146.85
3601359,2701,36,1.33,5145.83
2701968,1833,27,1.47,5143.98
3500032,6565,25,0.38,5142.71
29501823,5201,69,1.33,5141.88
57800037,640,9,1.41,5141.43
26300807,1449,19,1.31,5140.07
22700438,3048,35,1.15,5138.26
1480743,1768,4,0.23,5137.72
4803403,4006,50,1.25,5135.5
26800075,1315,12,0.91,5127.6
15100310,2974,12,0.4,5124.48
5100674,4226,34,0.8,5123.3
1004502,2557,11,0.43,5122.12
1307255,3730,10,0.27,5121.1
3601048,1100,10,0.91,5120.82
5300172,7168,91,1.27,5116.71
2800048,4702,29,0.62,5116.42
3800985,5599,153,2.73,5116.32
100004320,2103,52,2.47,5116.04
3700600,6032,100,1.66,5115.77
22700890,4412,15,0.34,5109.0
15700277,274,6,2.19,5096.64
4400480,73,3,4.11,5096.43
1307321,1926,4,0.21,5095.64
1004916,1371,6,0.44,5095.14
3701372,607,6,0.99,5095.14
1801519,3969,45,1.13,5094.77
2201058,404,2,0.5,5094.17
17200020,2380,10,0.42,5094.11
26400337,1382,13,0.94,5093.01
2900936,3779,80,2.12,5091.94
1003548,1244,18,1.45,5091.12
1004736,1541,11,0.71,5091.02
1802103,1560,40,2.56,5087.6
1307228,75,3,4.0,5080.44
1701576,712,14,1.97,5077.66
1701292,484,14,2.89,5077.66
26403221,3206,37,1.15,5076.4
26400674,1243,12,0.97,5071.92
19100193,4540,55,1.21,5068.25
1307239,1919,11,0.57,5065.5
1600040,2763,36,1.3,5065.38
21401444,11014,143,1.3,5064.81
12720201,3964,132,3.33,5062.2
42300004,3495,18,0.52,5061.57
2600624,5010,38,0.76,5055.82
3900648,2667,44,1.65,5052.45
100007450,1656,6,0.36,5050.14
1701302,941,11,1.17,5044.56
1004912,1683,5,0.3,5043.76
1003966,1316,7,0.53,5043.22
14700015,975,11,1.13,5042.96
26401046,3753,39,1.04,5039.58
5100908,5913,2,0.03,5039.51
2900354,3916,65,1.66,5037.81
26500124,2727,35,1.28,5036.15
14100285,1610,32,1.99,5035.28
14700101,3117,14,0.45,5032.06
4700542,9991,63,0.63,5027.4
2701414,523,3,0.57,5018.62
21401209,5823,69,1.18,5013.72
1801837,2387,28,1.17,5012.26
2700325,1355,18,1.33,5011.23
26800014,611,4,0.65,5011.22
2900630,1909,36,1.89,5011.06
1801978,1753,10,0.57,5000.58
16500026,4392,124,2.82,4997.4
13400422,6715,50,0.74,4993.5
17301049,2767,23,0.83,4990.67
15700204,2372,17,0.72,4989.25
30000016,1777,16,0.9,4987.39
8500156,1326,25,1.89,4982.56
13104402,1642,16,0.97,4980.85
1004817,2793,10,0.36,4980.82
1480630,958,7,0.73,4977.84
12711507,3933,109,2.77,4972.73
17200856,576,6,1.04,4972.0
12702824,3378,79,2.34,4968.56
1802059,750,4,0.53,4967.33
1600424,402,2,0.5,4966.73
1306272,625,5,0.8,4966.67
4600541,3347,18,0.54,4966.23
1307572,1543,13,0.84,4965.03
21407055,413,2,0.48,4962.8
19400015,1993,8,0.4,4962.49
1802029,1212,13,1.07,4959.56
26200060,3182,39,1.23,4959.24
2500827,1719,11,0.64,4954.71
17300748,7908,85,1.07,4954.53
3900930,3897,53,1.36,4953.98
2602113,2631,12,0.46,4952.02
26402232,1098,11,1.0,4951.96
17201002,131,4,3.05,4951.48
1201343,4240,27,0.64,4950.7
1005093,2416,43,1.78,4949.2
1801707,342,4,1.17,4947.36
26300781,1791,28,1.56,4944.24
16400017,5868,70,1.19,4943.96
1480293,808,6,0.74,4941.12
100009964,459,4,0.87,4941.08
2200309,553,4,0.72,4940.34
1004877,6299,60,0.95,4939.7
17200935,2328,6,0.26,4936.06
19200039,5169,76,1.47,4935.85
26404601,1249,25,2.0,4935.75
14300184,785,6,0.76,4933.24
5000565,4242,43,1.01,4932.5
17200764,245,4,1.63,4931.92
30000129,2341,15,0.64,4926.05
5700282,2795,30,1.07,4924.68
2701962,1381,26,1.88,4924.32
26201920,2254,27,1.2,4920.48
18400053,3642,63,1.73,4918.9
26400298,2768,41,1.48,4917.95
5100568,1904,10,0.53,4917.2
1306842,1677,4,0.24,4917.08
4300307,4478,34,0.76,4909.92
100023274,523,6,1.15,4906.68
1802092,1272,18,1.42,4906.62
2500897,2776,23,0.83,4903.76
11500278,2004,53,2.64,4903.34
2800647,2910,26,0.89,4903.2
26900095,1493,27,1.81,4899.12
28713229,13420,58,0.43,4896.94
21409621,587,4,0.68,4892.8
26401893,2207,2,0.09,4890.74
3801166,773,2,0.26,4890.68
100007004,352,2,0.57,4890.22
12202386,305,2,0.66,4890.22
1004662,2297,4,0.17,4889.6
1004910,2329,5,0.21,4889.45
1480694,1598,9,0.56,4885.83
1003772,1983,19,0.96,4885.28
14700660,4216,21,0.5,4883.67
3500156,3536,15,0.42,4883.17
7006536,2456,28,1.14,4882.17
12703743,3789,109,2.88,4882.11
28719076,8148,59,0.72,4875.17
2800088,1280,17,1.33,4874.96
12711107,4870,127,2.61,4873.29
2800637,2710,11,0.41,4870.02
17300450,2640,36,1.36,4869.13
12708752,530,25,4.72,4867.07
19300001,1192,14,1.17,4864.58
3800510,1930,18,0.93,4864.5
1500484,2339,27,1.15,4864.32
12707142,852,27,3.17,4861.62
2501637,2445,13,0.53,4857.43
3700863,2178,30,1.38,4855.92
12300196,3580,36,1.01,4853.92
12710361,1932,57,2.95,4852.73
1802034,4476,41,0.92,4851.59
26205283,1450,33,2.28,4850.34
26500571,1909,24,1.26,4849.44
1802054,2001,24,1.2,4848.17
4200883,769,10,1.3,4847.79
5701127,3724,21,0.56,4844.64
2400648,10053,97,0.96,4843.33
7005191,3749,29,0.77,4842.49
1701295,640,9,1.41,4841.82
19200109,1122,8,0.71,4839.28
1306100,1443,4,0.28,4839.16
1480279,494,5,1.01,4839.1
5100692,1685,9,0.53,4839.03
5100624,1259,10,0.79,4838.79
3701576,988,10,1.01,4838.7
26200517,1722,24,1.39,4837.2
1307020,978,6,0.61,4836.76
15100377,17857,14,0.08,4832.18
26403271,1759,23,1.31,4830.92
26403487,2714,22,0.81,4830.54
26200151,2088,29,1.39,4829.66
22700177,4649,33,0.71,4829.18
15800185,2978,15,0.5,4826.4
1201254,3109,38,1.22,4823.57
15600015,657,7,1.07,4819.92
3700749,3497,41,1.17,4819.62
26900059,2352,24,1.02,4818.72
1480323,2357,12,0.51,4818.36
2701416,2801,23,0.82,4817.64
1201244,2821,44,1.56,4817.63
2601908,1638,11,0.67,4813.27
32801089,551,11,2.0,4813.27
2800428,3731,23,0.62,4812.92
5300079,4102,60,1.46,4809.51
12719984,2802,116,4.14,4807.04
20000099,3273,52,1.59,4805.32
1801983,935,5,0.53,4797.96
3600608,1505,18,1.2,4797.67
1307144,1035,8,0.77,4796.0
34700033,3943,27,0.68,4795.47
50600000,3081,46,1.49,4793.43
26205411,783,28,3.58,4793.04
15100368,1633,6,0.37,4792.38
6200014,2772,49,1.77,4792.23
1004891,4680,66,1.41,4791.53
29400005,1193,27,2.26,4787.64
1307308,1387,4,0.29,4786.72
1801579,1301,4,0.31,4784.68
5000549,1615,31,1.92,4779.89
20100044,4794,87,1.81,4777.96
10501731,3478,32,0.92,4776.64
12706903,4793,133,2.77,4776.03
2700071,2125,21,0.99,4775.16
1480725,1541,5,0.32,4774.75
26300348,1146,8,0.7,4773.36
100008187,1176,7,0.6,4773.09
12704468,3488,137,3.93,4770.02
1003747,4094,16,0.39,4767.48
5500207,6172,178,2.88,4767.27
1004147,5735,50,0.87,4762.08
4201362,1059,10,0.94,4761.7
2501926,1240,15,1.21,4759.04
26200134,2564,26,1.01,4758.52
12100630,1784,5,0.28,4758.02
1700996,634,8,1.26,4756.45
3601427,1481,13,0.88,4756.11
12700696,2816,108,3.84,4754.16
22700528,7016,48,0.68,4754.16
53300007,6660,154,2.31,4752.44
15800010,5547,49,0.88,4747.21
26800028,656,2,0.3,4746.58
1307154,1781,9,0.51,4744.53
12701103,2269,54,2.38,4740.12
7005750,5490,60,1.09,4738.18
3701460,1952,10,0.51,4737.3
26200713,1105,25,2.26,4736.25
5100742,2859,27,0.94,4735.62
2200853,793,8,1.01,4734.09
6701192,377,5,1.33,4733.82
7300020,3194,68,2.13,4733.19
26400295,1941,29,1.49,4732.8
100014163,1049,14,1.33,4731.72
26201146,1671,19,1.14,4729.29
42300060,5511,38,0.69,4729.05
1802078,1307,5,0.38,4727.99
26300805,1632,18,1.1,4721.4
1801991,6047,47,0.78,4718.33
2800385,2505,14,0.56,4717.52
6701093,441,11,2.49,4716.43
5000056,733,19,2.59,4715.49
1307162,771,6,0.78,4715.33
2201096,1103,9,0.82,4713.48
3700885,3300,39,1.18,4712.4
13200134,4541,29,0.64,4712.1
19200004,2287,54,2.36,4711.35
3601294,1181,3,0.25,4709.76
18700043,1610,6,0.37,4707.48
2701741,791,5,0.63,4702.23
4100242,1035,10,0.97,4701.26
2702094,621,13,2.09,4700.52
5900102,1019,6,0.59,4697.82
5700981,2306,5,0.22,4696.91
1201572,578,8,1.38,4696.32
1201573,951,8,0.84,4696.09
26204061,1314,19,1.45,4695.09
1201356,4298,46,1.07,4694.49
26500596,1392,4,0.29,4693.16
4700630,12861,152,1.18,4692.07
18900005,1628,33,2.03,4689.12
1307190,2062,12,0.58,4684.46
3601495,1806,13,0.72,4684.42
1307012,956,2,0.21,4684.3
19100071,633,12,1.9,4680.84
5801218,12428,102,0.82,4680.79
26200078,2652,20,0.75,4679.6
34800270,5891,46,0.78,4676.82
6701143,353,7,1.98,4668.79
3900774,3455,64,1.85,4668.22
4700466,4506,49,1.09,4665.29
1480131,990,7,0.71,4665.06
4802888,5643,151,2.68,4664.97
26200160,1778,30,1.69,4664.1
5700451,2042,27,1.32,4659.13
2701713,780,8,1.03,4658.57
15100228,5054,8,0.16,4658.0
1004386,3841,6,0.16,4656.48
17302510,2584,24,0.93,4655.46
26300736,1404,13,0.93,4654.65
1480726,1073,4,0.37,4653.8
8500440,618,9,1.46,4652.83
100019218,4742,20,0.42,4648.25
15201301,2440,37,1.52,4646.83
1480405,1021,4,0.39,4646.49
1306932,1525,7,0.46,4644.77
4500859,1497,13,0.87,4644.59
13200241,883,8,0.91,4643.6
26401402,2025,24,1.19,4639.44
12709955,1605,55,3.43,4637.0
5801483,9301,79,0.85,4635.59
41200011,3020,12,0.4,4633.32
21408179,192,3,1.56,4633.32
100010638,1096,3,0.27,4633.32
1304643,1648,2,0.12,4633.27
4400222,590,3,0.51,4633.26
1801676,130,2,1.54,4633.22
1701111,1430,9,0.63,4633.11
4804592,5490,18,0.33,4632.34
1201403,466,4,0.86,4632.28
1307078,1391,6,0.43,4631.76
1307591,2347,10,0.43,4631.42
100005651,3111,24,0.77,4631.34
19100293,954,21,2.2,4630.68
2701972,992,5,0.5,4630.35
26300509,1093,5,0.46,4628.55
4100339,1981,15,0.76,4628.27
1004732,3299,12,0.36,4627.16
1304849,2074,2,0.1,4624.26
2800396,1958,24,1.23,4621.56
5200096,4291,45,1.05,4620.29
12703655,3092,75,2.43,4616.57
18700020,1877,4,0.21,4615.84
3600938,267,8,3.0,4611.6
5000536,1068,8,0.75,4610.64
27000002,2550,9,0.35,4610.16
4600552,902,7,0.78,4609.98
11200192,6296,105,1.67,4607.49
7003278,1301,20,1.54,4606.04
4400478,2914,24,0.82,4605.72
5200148,1454,19,1.31,4597.3
6701202,194,5,2.58,4596.0
12705209,3267,88,2.69,4590.33
26300737,2299,12,0.52,4590.12
26400319,1443,27,1.87,4587.03
1802028,1387,17,1.23,4584.84
54900013,19474,89,0.46,4581.72
1307565,1676,17,1.01,4581.67
3700781,8906,120,1.35,4581.38
4100353,1997,9,0.45,4578.77
42400006,4294,48,1.12,4577.73
33900013,206,2,0.97,4577.72
6000165,2420,12,0.5,4576.61
13700348,751,13,1.73,4575.42
8700583,2061,45,2.18,4574.62
2601215,1767,21,1.19,4573.58
1307306,1330,4,0.3,4570.52
13102144,1975,20,1.01,4561.2
17200763,125,2,1.6,4560.58
2701779,987,3,0.3,4556.01
21400929,5561,84,1.51,4553.69
26400297,3048,33,1.08,4553.01
5701063,2524,33,1.31,4551.34
17200302,2037,8,0.39,4550.72
100000520,1796,2,0.11,4549.62
12100784,1605,8,0.5,4549.17
38900027,13087,71,0.54,4549.1
3200342,1493,25,1.67,4548.68
5000450,1365,10,0.73,4545.85
3801211,5236,93,1.78,4544.0
21408070,77,2,2.6,4530.36
100024162,837,6,0.72,4530.18
2601835,2333,12,0.51,4530.11
26204058,912,14,1.54,4529.84
1005197,6417,44,0.69,4529.36
1801594,583,4,0.69,4529.32
2100016,2599,11,0.42,4527.49
100019279,744,8,1.08,4526.24
6701146,605,9,1.49,4523.48
12715359,4171,90,2.16,4520.94
12709054,228,11,4.82,4519.53
17300762,5430,130,2.39,4514.16
100016275,811,17,2.1,4511.63
26402847,2009,11,0.55,4504.83
13105172,2632,25,0.95,4504.5
1480303,1109,7,0.63,4504.43
1801595,742,5,0.67,4504.04
15100224,2265,6,0.26,4502.04
5300948,4788,63,1.32,4501.04
2702243,511,4,0.78,4499.08
100005546,2321,46,1.98,4498.34
12719309,4451,122,2.74,4497.96
9300034,3614,50,1.38,4491.31
12703005,2758,99,3.59,4490.79
5200142,1929,24,1.24,4488.02
2601793,3319,32,0.96,4487.24
12711949,3229,94,2.91,4485.37
4600712,1946,16,0.82,4482.71
15100140,996,5,0.5,4481.45
12708390,2828,61,2.16,4474.96
10900305,10137,174,1.72,4471.5
18200037,2938,29,0.99,4468.56
1307139,2913,4,0.14,4467.56
2601092,3875,20,0.52,4465.83
13700078,1771,15,0.85,4462.35
2701430,2686,22,0.82,4461.96
3200427,3633,43,1.18,4460.38
12700832,2182,43,1.97,4460.21
1801582,279,9,3.23,4456.58
26900065,3997,41,1.03,4456.56
1701475,1457,17,1.17,4456.08
12705843,3162,122,3.86,4455.36
10600369,2260,45,1.99,4453.45
1201285,1837,9,0.49,4450.86
4802930,7743,87,1.12,4450.11
26200064,2408,43,1.79,4449.64
3800653,2166,21,0.97,4449.29
26200611,2613,29,1.11,4448.89
21409662,526,3,0.57,4447.98
33900008,614,7,1.14,4447.23
1307456,2670,8,0.3,4445.92
15800002,1155,14,1.21,4444.68
16800177,4858,29,0.6,4442.9
11700219,1067,19,1.78,4440.72
42000012,3838,23,0.6,4440.38
22700208,6011,56,0.93,4437.2
4501774,1998,29,1.45,4433.02
17301904,1827,35,1.92,4422.13
1802089,3786,25,0.66,4421.0
9300111,855,5,0.58,4418.12
2600396,2353,29,1.23,4416.28
13300562,4663,49,1.05,4414.41
12704916,2116,75,3.54,4413.48
100013722,453,2,0.44,4409.08
13200068,1146,18,1.57,4407.56
17000006,4176,28,0.67,4407.32
13300005,3202,21,0.66,4406.43
1307473,1047,4,0.38,4405.72
1801693,870,9,1.03,4404.96
30000237,5014,54,1.08,4403.39
6000115,8774,45,0.51,4400.98
2600500,1959,20,1.02,4400.42
26204062,1141,18,1.58,4397.04
13300462,5089,43,0.84,4394.17
2501196,874,17,1.95,4391.97
1480340,881,4,0.45,4390.33
1307552,1612,9,0.56,4389.61
5700619,8354,90,1.08,4387.74
2601680,2304,25,1.09,4386.5
10800217,9542,70,0.73,4384.68
26201255,1172,34,2.9,4384.64
26500125,2279,26,1.14,4383.6
16500012,2413,116,4.81,4380.23
17200513,1721,9,0.52,4379.52
28721262,7980,53,0.66,4379.39
3701391,1970,18,0.91,4378.83
26300801,1674,14,0.84,4376.36
7006454,3967,46,1.16,4375.62
13200282,3160,17,0.54,4375.46
1802146,371,2,0.54,4375.36
1004930,1663,5,0.3,4374.65
4501395,1281,11,0.86,4374.23
18900038,190,6,3.16,4373.25
2601934,2850,17,0.6,4371.55
100002267,1107,6,0.54,4370.76
5600347,1818,41,2.26,4368.76
16900195,2662,39,1.47,4366.83
3600453,3282,23,0.7,4366.22
1004497,3773,25,0.66,4361.2
5100775,908,5,0.55,4359.74
26404288,312,14,4.49,4357.64
13104958,1634,12,0.73,4355.28
26204065,1281,17,1.33,4354.04
8500423,620,12,1.94,4351.92
